1d,7d
43166.0596,43031.3154
43077.1639,42823.4244
42845.0878,42839.9808
42209.4366,42848.1786
42208.0219,42761.8912
42577.9918,42450.459
41178.1215,42249.8076
40806.636,42430.3924
39550.9299,41107.0265
39308.3504,40631.5765
38959.821,39787.0679
38448.0157,39502.486
37722.3338,39371.323
37787.8024,39553.0533
38217.67,40329.8192
38258.7717,40470.3555
39156.0877,41223.6486
39668.0559,41690.6941
41252.3501,43045.904
42059.8066,43630.2979
42189.9046,43816.08
42157.0515,43921.8398
42757.1032,44126.6617
42843.0506,44334.5479
42925.0293,44297.4442
42921.4092,44317.4515
42973.8637,44841.5894
42660.4676,42195.6748
42113.5029,40727.6021
41971.2731,39560.6951
41432.0258,39110.8787
41690.052,39154.3557
40720.6483,38436.2412
39188.8754,37774.4814
39378.5813,37521.4825
39374.7357,37145.4447
39841.9487,37292.7422
39294.7541,37396.9103
39651.0457,38665.005
40111.0676,39693.5577
41112.4826,40192.4551
41474.5871,41338.2734
43161.8332,42809.2878
43593.8231,43215.1948
43644.653,43275.9415
43921.0811,43290.5833
44002.4483,43470.5271
44268.1712,43793.8924
44421.7256,43628.0155
44598.8395,43603.6674
45189.1213,44646.8666
42609.2635,42433.714
41910.7396,41610.2499
42203.1441,40812.1805
40411.4079,39737.2834
40811.1621,39889.5352
40169.5741,38877.3042
39879.8142,38257.7219
38136.4074,37368.9279
37940.1785,37122.6365
37984.6206,37064.6869
37986.6388,37649.3806
38472.9864,37843.4847
39206.8143,38791.7676
40021.9045,39655.5199
41173.9677,40892.1413
43159.3645,42993.616
43562.4131,43203.0374
43796.3046,43887.1416
43761.4846,44229.831
44003.9704,44504.3978
44330.8649,44810.765
44379.1026,44714.1785
44456.1563,44639.6771
44900.2326,44474.496
42741.9823,42171.5614
41825.3433,41785.0916
40945.967,40504.9559
40593.7537,39759.4431
40776.8489,40588.4242
39324.7603,40046.3666
38943.7129,39455.477
38502.1691,38431.8391
38545.5629,37706.5143
38089.7924,38182.4117
38014.6271,37874.0888
38909.9049,38805.9221
39470.9081,39217.5962
40198.1886,40015.644
40692.1451,40967.3623
41945.0539,42957.0909
42753.6551,43559.8736
42903.9443,43520.4785
43253.2915,43716.8933
43554.8642,43904.1987
44111.1352,43984.8265
44126.9777,44113.4719
43945.023,43891.114
43843.9861,44493.6574
43467.5762,42640.3852
42955.4664,41634.2558
42902.0958,40593.9152
42544.5531,40021.5592
42734.9435,39645.2854
41524.9229,39222.0149
39990.9043,38975.2855
39204.6139,37605.2056
39310.7626,37827.9997
39741.8072,38219.3027
40091.6662,38773.5594
40757.7302,39511.9388
41625.4505,39550.7672
42327.6529,40554.6619
42658.6634,40919.4479
44836.473,43068.9555
45089.8242,43366.1106
45510.1971,43534.9926
45526.0852,43661.714
45582.8066,43725.1504
45600.7352,44018.7131
45578.9747,43834.9713
45389.4898,44011.9204
45814.8738,44057.5469
43055.196,42282.94
41665.8865,41068.0161
40516.3383,40816.2374
39932.8152,39712.9244
39908.5676,39913.2397
38693.8139,38673.1794
38635.954,37944.3094
38299.2077,37770.6187
38262.2412,37838.9356
38621.8306,38382.5294
39133.9053,38287.5642
40369.1912,38540.7983
41090.7605,38460.1394
41836.4101,38907.6956
42189.7593,39437.488
43853.3069,41467.3532
44599.3216,42263.4406
44740.7718,42703.6078
42281.8376,42677.2743
42636.499,42730.5641
42931.9585,43198.3974
43081.6067,43166.0596
43336.9085,43077.1639
44676.6437,42845.0878
42940.7691,42209.4366
41807.554,42208.0219
40926.0781,42577.9918
39746.7321,41178.1215
39638.2004,40806.636
38760.7182,39550.9299
38682.8079,39308.3504
38134.5469,38959.821
37877.8934,38448.0157
37894.7084,37722.3338
37858.8483,37787.8024
38567.087,38217.67
38882.1632,38258.7717
39621.5218,39156.0877
40234.0483,39668.0559
42693.735,41252.3501
43459.2826,42059.8066
43556.4246,42189.9046
45081.3544,42157.0515
45417.8622,42757.1032
45759.5455,42843.0506
45907.3146,42925.0293
45709.9834,42921.4092
45311.2648,42973.8637
45173.525,42660.4676
44783.6066,42113.5029
43684.0334,41971.2731
43606.2769,41432.0258
42572.4772,41690.052
41145.655,40720.6483
40814.8538,39188.8754
40738.0357,39378.5813
40392.1149,39374.7357
39202.7252,39841.9487
39522.0695,39294.7541
39793.2253,39651.0457
39851.706,40111.0676
40541.3748,41112.4826
40669.1707,41474.5871
42257.2137,43161.8332
43335.6902,43593.8231
43808.1562,43644.653
43119.5238,43921.0811
43633.2521,44002.4483
43782.4048,44268.1712
43959.0478,44421.7256
43925.5182,44598.8395
43910.4474,45189.1213
43395.4293,42609.2635
43163.6514,41910.7396
43076.6804,42203.1441
42899.4516,40411.4079
42368.4262,40811.1621
41820.95,40169.5741
40629.3364,39879.8142
39918.9871,38136.4074
40221.5139,37940.1785
40217.1436,37984.6206
40320.5753,37986.6388
41010.9676,38472.9864
41943.6346,39206.8143
42336.4324,40021.9045
42823.5725,41173.9677
45182.2446,43159.3645
45599.5255,43562.4131
45616.7501,43796.3046
45722.2274,43761.4846
45778.9722,44003.9704
45888.344,44330.8649
45795.9372,44379.1026
46050.3466,44456.1563
45881.3229,44900.2326
43453.4553,42741.9823
41900.7696,41825.3433
40754.8417,40945.967
39746.6506,40593.7537
39319.9989,40776.8489
38643.8457,39324.7603
38435.2869,38943.7129
37857.1416,38502.1691
38218.4545,38545.5629
38241.226,38089.7924
39319.6236,38014.6271
40013.9295,38909.9049
40986.592,39470.9081
42025.4805,40198.1886
43068.6195,40692.1451
44948.7224,41945.0539
45109.1336,42753.6551
45613.2005,42903.9443
44703.8624,43253.2915
44830.041,43554.8642
45186.2041,44111.1352
45002.1094,44126.9777
45318.8276,43945.023
45589.7475,43843.9861
42803.3828,43467.5762
41496.6982,42955.4664
39727.8618,42902.0958
38616.9457,42544.5531
38743.5783,42734.9435
38054.8873,41524.9229
37666.254,39990.9043
37354.8574,39204.6139
38014.1138,39310.7626
37959.9705,39741.8072
38638.3245,40091.6662
39289.316,40757.7302
40397.8417,41625.4505
41763.301,42327.6529
42714.8715,42658.6634
45026.9279,44836.473
45455.3554,45089.8242
45680.9697,45510.1971
45637.7142,45526.0852
46583.8557,45582.8066
46892.5482,45600.7352
46739.0856,45578.9747
46680.1508,45389.4898
46134.7585,45814.8738
43576.9454,43055.196
41780.995,41665.8865
40090.2318,40516.3383
39517.6593,39932.8152
39448.6779,39908.5676
38844.8281,38693.8139
38110.8113,38635.954
37350.7283,38299.2077
38090.7579,38262.2412
37833.8628,38621.8306
38926.3566,39133.9053
39545.0185,40369.1912
39818.8099,41090.7605
41286.5205,41836.4101
42328.4352,42189.7593
44825.0555,43853.3069
45381.1852,44599.3216
45928.512,44740.7718
46230.0548,42281.8376
46353.7221,42636.499
46719.7912,42931.9585
46882.043,43081.6067
46702.607,43336.9085
46465.7237,44676.6437
43862.3932,42940.7691
41755.2402,41807.554
40118.8639,40926.0781
38622.9714,39746.7321
38651.2951,39638.2004
37826.0197,38760.7182
37866.2777,38682.8079
36575.9615,38134.5469
37335.0068,37877.8934
37276.3394,37894.7084
38904.6698,37858.8483
39924.2558,38567.087
40604.6176,38882.1632
41707.274,39621.5218
42063.7531,40234.0483
44226.1021,42693.735
44576.4163,43459.2826
44738.0849,43556.4246
44776.3651,45081.3544
44768.0974,45417.8622
44945.7866,45759.5455
45012.9431,45907.3146
45060.5796,45709.9834
44960.1504,45311.2648
43589.7952,45173.525
42537.2646,44783.6066
41700.7727,43684.0334
41375.3009,43606.2769
41432.5655,42572.4772
40856.5515,41145.655
40647.8213,40814.8538
40465.3226,40738.0357
40136.2173,40392.1149
40746.2352,39202.7252
40675.0647,39522.0695
40770.9182,39793.2253
40959.1489,39851.706
41460.2203,40541.3748
42172.9956,40669.1707
42458.8319,42257.2137
43302.5443,43335.6902
43480.5513,43808.1562
43886.8839,43119.5238
43972.9278,43633.2521
44301.8534,43782.4048
44054.9109,43959.0478
44182.7873,43925.5182
43929.7701,43910.4474
43406.0347,43395.4293
42921.3607,43163.6514
42637.3538,43076.6804
42089.7755,42899.4516
41147.8536,42368.4262
41005.8579,41820.95
40117.3523,40629.3364
39372.2426,39918.9871
39057.4135,40221.5139
38442.495,40217.1436
38728.1427,40320.5753
38983.4789,41010.9676
39410.3861,41943.6346
39781.7514,42336.4324
40686.3541,42823.5725
42630.5665,45182.2446
43446.087,45599.5255
43404.6941,45616.7501
43543.2808,45722.2274
43743.4724,45778.9722
43961.301,45888.344
44133.6716,45795.9372
43845.99,46050.3466
43666.2334,45881.3229
43358.2082,43453.4553
43184.4728,41900.7696
42685.5982,40754.8417
42554.8995,39746.6506
42136.9304,39319.9989
41595.7783,38643.8457
41085.5219,38435.2869
40335.6592,37857.1416
40291.5257,38218.4545
40481.281,38241.226
40383.8954,39319.6236
41273.2678,40013.9295
41615.8655,40986.592
42203.5803,42025.4805
42669.5242,43068.6195
44854.5201,44948.7224
45255.0588,45109.1336
45385.8499,45613.2005
45487.1695,44703.8624
45479.7469,44830.041
45673.7311,45186.2041
45601.8738,45002.1094
45634.1155,45318.8276
46109.6339,45589.7475
43507.4005,42803.3828
41850.2363,41496.6982
40993.4731,39727.8618
40097.0178,38616.9457
39497.9318,38743.5783
38955.2601,38054.8873
38101.8171,37666.254
37512.8092,37354.8574
37469.9851,38014.1138
37117.4709,37959.9705
38392.2535,38638.3245
39192.1375,39289.316
39692.1337,40397.8417
40903.3609,41763.301
42197.7752,42714.8715
44806.1753,45026.9279
45206.4166,45455.3554
45448.7924,45680.9697
45481.9503,45637.7142
45787.0853,46583.8557
46092.3177,46892.5482
46008.1992,46739.0856
45967.3056,46680.1508
46492.6276,46134.7585
43792.2238,43576.9454
41664.2954,41780.995
39960.9643,40090.2318
39372.7149,39517.6593
39451.3689,39448.6779
38612.9579,38844.8281
37945.1996,38110.8113
37531.5542,37350.7283
38112.285,38090.7579
37633.7802,37833.8628
39014.2693,38926.3566
39401.7369,39545.0185
40256.6902,39818.8099
41197.2872,41286.5205
42016.8325,42328.4352
44454.0785,44825.0555
45142.1271,45381.1852
45458.3901,45928.512
45512.4624,46230.0548
45768.5894,46353.7221
45932.1456,46719.7912
46128.9565,46882.043
45867.3875,46702.607
46246.382,46465.7237
43296.3973,43862.3932
42179.1643,41755.2402
40673.3362,40118.8639
39309.8623,38622.9714
39873.1796,38651.2951
38743.0488,37826.0197
37840.3903,37866.2777
36908.42,36575.9615
37167.3205,37335.0068
38412.9869,37276.3394
38706.082,38904.6698
39247.0156,39924.2558
39508.9782,40604.6176
40410.2661,41707.274
41915.305,42063.7531
44331.23,44226.1021
45381.1852,44576.4163
45928.512,44738.0849
46230.0548,44776.3651
46353.7221,44768.0974
46719.7912,44945.7866
46882.043,45012.9431
46702.607,45060.5796
46465.7237,44960.1504
43862.3932,43589.7952
41755.2402,42537.2646
40118.8639,41700.7727
38622.9714,41375.3009
38651.2951,41432.5655
37826.0197,40856.5515
37866.2777,40647.8213
36575.9615,40465.3226
37335.0068,40136.2173
37276.3394,40746.2352
38904.6698,40675.0647
39924.2558,40770.9182
40604.6176,40959.1489
41707.274,41460.2203
42063.7531,42172.9956
44226.1021,42458.8319
44521.3083,43302.5443
44854.8925,43480.5513
44884.1369,43886.8839
45053.9934,43972.9278
45401.7485,44301.8534
45417.9548,44054.9109
45758.2675,44182.7873
45024.4968,43929.7701
43474.6951,43406.0347
41704.0949,42921.3607
40852.6061,42637.3538
39349.9745,42089.7755
39150.1202,41147.8536
38452.791,41005.8579
38001.9465,40117.3523
37345.409,39372.2426
37634.5102,39057.4135
37097.6936,38442.495
38380.214,38728.1427
38549.4848,38983.4789
38705.6037,39410.3861
39671.2171,39781.7514
40283.9485,40686.3541
41828.3097,42630.5665
42802.8725,43446.087
43066.5708,43404.6941
43198.3043,43543.2808
43562.9657,43743.4724
43743.6974,43961.301
43939.4682,44133.6716
44277.909,43845.99
43812.5244,43666.2334
43666.8086,43358.2082
43318.9951,43184.4728
42745.9332,42685.5982
42360.776,42554.8995
41823.2329,42136.9304
40790.8869,41595.7783
40555.2785,41085.5219
39198.6471,40335.6592
38983.5546,40291.5257
38538.2696,40481.281
39164.7214,40383.8954
39022.0191,41273.2678
38755.5236,41615.8655
39583.3803,42203.5803
40173.758,42669.5242
41982.4148,44854.5201
43446.087,45255.0588
43404.6941,45385.8499
43543.2808,45487.1695
43743.4724,45479.7469
43961.301,45673.7311
44133.6716,45601.8738
43845.99,45634.1155
43666.2334,46109.6339
43358.2082,43507.4005
43184.4728,41850.2363
42685.5982,40993.4731
42554.8995,40097.0178
42136.9304,39497.9318
41595.7783,38955.2601
41085.5219,38101.8171
40335.6592,37512.8092
40291.5257,37469.9851
40481.281,37117.4709
40383.8954,38392.2535
41273.2678,39192.1375
41615.8655,39692.1337
42203.5803,40903.3609
42669.5242,42197.7752
44854.5201,44806.1753
45255.0588,45206.4166
45385.8499,45448.7924
45487.1695,45481.9503
45479.7469,45787.0853
45673.7311,46092.3177
45601.8738,46008.1992
45634.1155,45967.3056
46109.6339,46492.6276
43507.4005,43792.2238
41850.2363,41664.2954
40993.4731,39960.9643
40097.0178,39372.7149
39497.9318,39451.3689
38955.2601,38612.9579
38101.8171,37945.1996
37512.8092,37531.5542
37469.9851,38112.285
37117.4709,37633.7802
38392.2535,39014.2693
39192.1375,39401.7369
39692.1337,40256.6902
40903.3609,41197.2872
42197.7752,42016.8325
44806.1753,44454.0785
45060.6908,45142.1271
44991.5711,45458.3901
45146.289,45512.4624
45274.7181,45768.5894
45531.4403,45932.1456
45566.5581,46128.9565
45438.894,45867.3875
45594.2362,46246.382
43166.0405,43296.3973
41848.5562,42179.1643
40129.3623,40673.3362
38933.7147,39309.8623
38928.8704,39873.1796
37870.6612,38743.0488
37672.8514,37840.3903
36746.044,36908.42
37455.3898,37167.3205
37668.9516,38412.9869
38744.1553,38706.082
39242.9619,39247.0156
39991.1919,39508.9782
41078.4338,40410.2661
41898.5529,41915.305
43991.9548,44331.23
44482.7442,45381.1852
44551.6144,45928.512
44684.2046,46230.0548
44906.9831,46353.7221
45021.4156,46719.7912
45030.5768,46882.043
45056.9698,46702.607
45399.1528,46465.7237
42706.5394,43862.3932
40820.0756,41755.2402
39589.3914,40118.8639
39317.1308,38622.9714
39324.6769,38651.2951
38155.5408,37826.0197
37549.9556,37866.2777
36214.9513,36575.9615
37047.7187,37335.0068
37533.7809,37276.3394
37839.8259,38904.6698
39329.8872,39924.2558
39872.3758,40604.6176
40652.8633,41707.274
41803.5355,42063.7531
43855.447,44226.1021
44580.5701,44521.3083
44723.6852,44854.8925
44822.4372,44884.1369
45100.5504,45053.9934
45542.7979,45401.7485
45500.5573,45417.9548
45203.707,45758.2675
45597.8262,45024.4968
42712.0386,43474.6951
41242.5381,41704.0949
40686.2844,40852.6061
39503.4932,39349.9745
38679.0317,39150.1202
37902.5942,38452.791
37805.0692,38001.9465
37085.2814,37345.409
37429.7193,37634.5102
37900.2683,37097.6936
38832.0854,38380.214
39304.1329,38549.4848
40214.2091,38705.6037
41493.6143,39671.2171
41416.0261,40283.9485
43703.3195,41828.3097
42986.805,42802.8725
43082.476,43066.5708
43521.1301,43198.3043
43617.2345,43562.9657
43898.2193,43743.6974
44080.5766,43939.4682
44363.3753,44277.909
44452.7395,43812.5244
42113.7619,43666.8086
40997.8577,43318.9951
39406.8481,42745.9332
38709.3002,42360.776
39026.0937,41823.2329
38416.9818,40790.8869
37353.0103,40555.2785
36761.267,39198.6471
36838.4595,38983.5546
37117.1615,38538.2696
37384.9093,39164.7214
37877.2809,39022.0191
38346.2518,38755.5236
39312.8364,39583.3803
39812.9184,40173.758
41615.2711,41982.4148
42105.7073,43446.087
42752.1662,43404.6941
42769.7363,43543.2808
43052.4434,43743.4724
42895.7142,43961.301
43036.7091,44133.6716
43181.4735,43845.99
43041.7744,43666.2334
42466.9001,43358.2082
42165.1691,43184.4728
41349.0937,42685.5982
40768.4688,42554.8995
40485.9166,42136.9304
40035.0436,41595.7783
38953.7921,41085.5219
37906.4197,40335.6592
37788.2928,40291.5257
37355.3417,40481.281
37875.3065,40383.8954
37900.0588,41273.2678
38100.6354,41615.8655
39222.8925,42203.5803
38953.6406,42669.5242
40005.0005,44854.5201
42571.3973,45255.0588
42615.5937,45385.8499
42752.334,45487.1695
42863.2955,45479.7469
42999.2933,45673.7311
43212.2635,45601.8738
43009.4161,45634.1155
42836.2824,46109.6339
42655.9017,43507.4005
41768.5694,41850.2363
41862.0305,40993.4731
41635.4992,40097.0178
41546.7489,39497.9318
40577.8166,38955.2601
39418.6319,38101.8171
39347.5279,37512.8092
39900.133,37469.9851
39418.2531,37117.4709
39492.5118,38392.2535
39887.2132,39192.1375
40830.3957,39692.1337
41491.737,40903.3609
42312.722,42197.7752
44695.9995,44806.1753
45088.5156,45060.6908
45169.6439,44991.5711
45107.1593,45146.289
45154.3138,45274.7181
45392.7744,45531.4403
45143.7583,45566.5581
45440.942,45438.894
44896.3689,45594.2362
41878.5975,43166.0405
39920.26,41848.5562
38454.5638,40129.3623
37675.5334,38933.7147
38044.0036,38928.8704
36792.8103,37870.6612
36470.5709,37672.8514
36617.1782,36746.044
36739.0155,37455.3898
37138.7475,37668.9516
38235.0296,38744.1553
38894.251,39242.9619
39699.462,39991.1919
40547.0714,41078.4338
41862.6438,41898.5529
44205.8812,43991.9548
44512.0177,44482.7442
44701.8498,44551.6144
44812.8832,44684.2046
45065.0886,44906.9831
45168.5659,45021.4156
45220.2335,45030.5768
45108.3151,45056.9698
44229.3943,45399.1528
41883.2579,42706.5394
39633.0069,40820.0756
38782.7308,39589.3914
36961.4635,39317.1308
37311.489,39324.6769
36502.3967,38155.5408
36257.5888,37549.9556
36452.8372,36214.9513
36838.6024,37047.7187
37638.3551,37533.7809
38673.7354,37839.8259
38968.4483,39329.8872
39579.8572,39872.3758
40914.7268,40652.8633
41595.0483,41803.5355
43992.2602,43855.447
44918.1189,44580.5701
45225.4884,44723.6852
45332.6094,44822.4372
45425.8311,45100.5504
45598.0761,45542.7979
45629.6659,45500.5573
45481.0152,45203.707
44481.318,45597.8262
41661.7688,42712.0386
39825.311,41242.5381
38166.3644,40686.2844
38113.2906,39503.4932
37703.6783,38679.0317
36598.814,37902.5942
36506.4106,37805.0692
35667.2988,37085.2814
35877.3899,37429.7193
37339.2248,37900.2683
37401.7133,38832.0854
38761.0524,39304.1329
38858.1126,40214.2091
39695.7074,41493.6143
41200.2363,41416.0261
43656.6666,43703.3195
44163.8524,42986.805
44619.3828,43082.476
44693.5469,43521.1301
44877.4877,43617.2345
44803.4923,43898.2193
44997.8665,44080.5766
45043.5254,44363.3753
43741.661,44452.7395
42245.8185,42113.7619
40730.6564,40997.8577
39530.1506,39406.8481
38566.115,38709.3002
37946.656,39026.0937
37649.8801,38416.9818
36770.7476,37353.0103
36515.4398,36761.267
36209.8354,36838.4595
37101.5504,37117.1615
37358.4858,37384.9093
38688.8343,37877.2809
39561.6871,38346.2518
40653.7606,39312.8364
41278.4208,39812.9184
42981.0162,41615.2711
43597.0564,42105.7073
43969.4336,42752.1662
44356.9712,42769.7363
44562.6872,43052.4434
44724.3425,42895.7142
44779.564,43036.7091
45205.4813,43181.4735
44092.785,43041.7744
41798.9315,42466.9001
40430.7211,42165.1691
38993.8128,41349.0937
37581.235,40768.4688
37607.6378,40485.9166
37317.8575,40035.0436
36825.4656,38953.7921
36967.8043,37906.4197
37135.5848,37788.2928
37404.1167,37355.3417
37667.9221,37875.3065
38418.0371,37900.0588
38573.0721,38100.6354
39236.1697,39222.8925
40169.4044,38953.6406
42157.9625,40005.0005
42537.5853,42571.3973
43215.808,42615.5937
43291.6013,42752.334
43557.4754,42863.2955
43526.7524,42999.2933
43629.3274,43212.2635
43254.5312,43009.4161
43003.2304,42836.2824
42748.1254,42655.9017
42726.9028,41768.5694
41909.7053,41862.0305
40903.9997,41635.4992
39808.0629,41546.7489
39791.4897,40577.8166
38464.1602,39418.6319
38700.3568,39347.5279
38206.0869,39900.133
37991.4325,39418.2531
38301.4121,39492.5118
38065.3352,39887.2132
38019.7136,40830.3957
38659.3201,41491.737
39458.7493,42312.722
41422.9807,44695.9995
42146.7301,45088.5156
42118.1499,45169.6439
42214.2929,45107.1593
42617.7189,45154.3138
42710.6561,45392.7744
42645.155,45143.7583
42627.2601,45440.942
42491.9235,44896.3689
42259.6822,41878.5975
41848.0364,39920.26
41903.0287,38454.5638
40990.8446,37675.5334
41311.4219,38044.0036
40823.1142,36792.8103
38928.759,36470.5709
38777.9559,36617.1782
38875.577,36739.0155
39007.7633,37138.7475
39852.7911,38235.0296
39756.0967,38894.251
40627.7053,39699.462
41542.5081,40547.0714
42171.4702,41862.6438
44372.0925,44205.8812
44524.3206,44512.0177
